0x;0y;1x;1y;2x;2y;3x;3y;4x;4y;5x;5y;6x;6y;7x;7y;8x;8y;9x;9y;10x;10y;11x;11y;12x;12y;13x;13y;14x;14y;15x;15y;16x;16y;17x;17y;18x;18y;19x;19y;20x;20y;char
455.417;509.750;362.682;483.895;297.749;414.220;268.166;313.371;248.384;225.080;348.265;331.499;351.046;228.870;353.316;282.064;348.698;316.274;405.476;331.543;401.779;235.596;393.728;335.689;388.895;385.225;458.590;333.793;459.534;244.445;449.877;349.670;449.682;397.109;514.350;335.471;513.252;266.089;492.940;330.629;491.935;369.494;A
459.701;517.573;368.308;501.262;298.451;430.795;262.785;332.881;238.488;249.820;342.763;331.870;331.143;214.272;318.920;207.031;309.126;206.695;394.753;325.503;383.975;239.905;375.445;341.425;377.366;395.726;448.161;329.072;442.645;250.090;427.747;355.102;427.341;401.815;505.023;336.453;502.409;278.120;475.713;344.587;468.648;379.657;A
464.245;521.096;371.216;502.845;298.612;431.787;259.569;328.705;233.695;242.858;346.005;346.904;338.677;224.819;331.344;246.127;319.850;266.123;400.318;343.557;393.672;242.782;380.946;340.655;374.025;391.688;454.080;345.654;452.372;251.861;435.207;353.410;429.083;400.593;509.534;349.118;508.073;278.413;482.559;340.374;473.000;375.169;A
452.662;512.842;358.033;478.665;293.447;406.153;278.118;306.655;272.118;225.562;361.561;329.750;362.614;253.127;359.605;297.083;366.751;332.021;423.621;332.146;435.895;231.697;415.650;309.001;404.634;377.113;479.282;337.765;490.606;249.224;467.218;347.805;456.511;424.153;539.387;343.615;559.032;274.016;530.455;319.977;515.753;368.341;A
464.722;530.188;371.741;511.014;298.135;438.085;251.818;340.207;217.579;255.887;338.682;339.133;334.476;209.956;320.620;207.529;304.085;208.129;395.659;333.697;392.789;237.441;373.014;343.323;361.361;398.693;454.028;337.784;453.313;249.942;431.878;355.209;422.241;399.900;512.486;343.685;513.775;279.218;480.187;344.894;462.706;377.797;A
467.371;535.614;371.768;519.491;295.960;448.062;252.022;343.297;232.695;254.139;334.180;354.656;332.707;226.647;327.341;251.394;311.987;273.163;393.847;349.003;385.651;245.121;373.250;345.729;365.212;396.942;452.863;350.690;450.930;257.060;432.118;357.961;421.378;401.720;511.368;355.421;510.235;284.877;483.910;348.966;469.488;383.437;A
464.860;518.526;375.413;506.318;301.153;441.588;262.247;345.734;242.677;261.492;340.088;333.996;330.651;224.935;323.536;236.637;315.273;246.203;392.067;326.062;384.543;241.831;378.885;343.408;379.459;395.061;445.457;327.588;443.916;249.968;434.157;356.500;435.406;402.722;502.132;332.004;499.831;274.772;476.149;340.325;470.193;374.823;A
463.415;482.901;387.949;456.012;336.369;393.340;313.188;313.695;291.230;245.720;377.268;325.932;385.326;237.697;384.544;264.923;378.783;281.723;424.965;328.725;430.866;244.093;418.673;321.626;411.050;363.995;468.656;331.589;477.675;253.465;459.811;333.283;452.593;374.455;515.656;336.220;523.399;273.816;502.526;320.525;494.602;354.704;A
457.672;471.098;379.107;447.429;328.406;391.644;309.285;313.407;297.555;244.566;376.027;323.330;377.969;242.812;381.690;273.489;384.647;291.385;422.108;323.468;420.011;244.999;411.746;323.606;408.921;366.058;465.134;324.899;467.978;252.329;458.282;334.014;458.626;375.126;510.994;328.985;513.445;266.452;495.597;313.104;494.804;348.227;A
461.213;489.131;384.638;462.283;339.180;402.506;315.306;326.799;296.617;257.405;376.724;326.685;373.255;249.436;374.390;283.966;372.575;305.971;422.425;329.577;421.634;260.399;413.100;335.312;410.545;371.446;465.415;332.588;470.844;268.511;453.926;347.134;448.422;382.164;509.663;337.735;512.974;282.297;490.240;328.730;482.145;356.759;A
457.841;495.105;378.820;466.675;331.131;406.138;313.107;329.899;300.837;255.227;372.924;326.522;370.464;253.487;369.815;279.218;369.349;299.005;420.350;331.423;417.467;260.550;410.178;331.304;408.979;375.067;464.897;335.938;467.588;269.545;452.991;345.069;449.687;387.029;509.933;343.675;513.312;286.259;493.003;329.921;485.862;363.646;A
455.540;488.238;379.273;457.406;337.002;394.421;316.842;318.409;296.164;250.393;377.474;331.498;380.147;250.017;377.439;275.302;373.153;289.429;423.947;334.505;424.012;256.482;409.966;331.622;404.363;370.245;467.874;338.279;470.960;265.924;452.781;345.097;449.418;382.169;513.417;344.852;516.163;288.505;493.100;336.646;487.694;367.364;A
462.686;492.397;384.080;466.249;338.239;408.804;317.863;332.568;299.100;260.461;381.910;333.325;383.295;256.341;384.022;290.073;384.184;307.377;428.858;335.401;427.779;259.115;415.429;337.051;411.300;375.548;472.111;338.886;473.376;268.248;456.841;348.020;454.714;383.999;517.945;344.824;517.557;290.902;495.610;338.041;492.692;366.889;A
457.675;492.469;373.912;462.621;322.913;407.126;300.844;332.057;287.453;264.158;376.426;331.905;372.203;250.917;375.824;288.939;382.244;310.219;425.162;334.455;420.372;250.920;408.901;329.785;407.113;371.019;468.426;338.893;469.450;264.592;453.255;346.800;452.570;387.935;515.113;346.662;518.405;287.907;493.446;335.929;488.110;370.953;A
459.238;490.488;376.198;455.555;327.401;401.158;307.828;327.681;296.679;260.333;384.885;332.934;381.864;259.494;379.477;283.675;381.200;299.043;431.094;335.697;425.834;261.573;411.540;335.660;409.822;380.249;473.386;340.370;473.397;272.060;452.035;352.052;448.770;396.771;520.459;346.989;523.219;288.656;498.694;331.229;495.668;362.763;A
456.479;468.040;391.581;443.628;346.758;386.883;331.805;319.944;321.848;262.058;388.363;333.391;387.062;269.469;389.206;285.045;390.895;293.851;428.760;335.406;426.954;273.918;426.593;339.121;428.408;373.120;464.889;334.797;470.330;276.675;460.469;342.528;458.703;372.476;503.850;334.647;508.967;288.713;492.093;329.355;485.958;354.676;A
452.852;467.691;388.247;428.274;342.265;374.843;324.044;310.580;315.892;259.728;387.310;322.296;385.686;256.927;389.644;296.017;394.379;321.712;426.868;325.029;430.846;266.352;426.646;326.160;425.609;354.102;463.441;327.663;476.529;273.363;461.802;335.310;458.025;364.131;503.140;331.219;512.468;283.520;491.336;315.226;482.386;337.331;A
460.898;462.837;396.676;438.346;348.873;387.879;327.471;315.713;322.902;256.620;387.168;320.076;387.102;254.712;393.188;298.728;395.887;327.905;422.671;321.555;431.674;267.016;429.948;328.541;427.593;355.665;456.844;323.828;472.683;276.458;462.309;345.179;457.311;373.258;495.643;326.541;504.929;286.656;488.069;331.181;480.346;353.947;A
459.253;469.027;391.053;441.972;355.717;386.382;338.020;320.516;321.410;257.258;392.044;330.215;396.652;262.698;397.722;278.911;397.574;292.610;433.522;334.966;436.273;272.117;430.318;335.530;428.570;373.811;472.454;338.960;478.005;281.851;466.430;344.497;463.382;375.319;511.566;344.069;516.515;297.426;499.449;336.588;493.586;362.638;A
467.283;458.427;392.143;433.945;346.476;386.565;324.771;321.773;318.721;264.370;397.640;321.681;393.722;254.000;392.321;266.110;395.393;271.385;439.260;319.010;430.935;251.912;418.792;319.684;417.178;362.162;477.710;323.737;473.643;263.380;457.244;338.479;455.796;381.427;519.855;333.775;521.657;279.538;501.132;317.533;497.183;347.739;A
471.362;470.327;399.229;447.076;354.353;395.418;331.073;328.432;312.128;265.544;389.708;334.015;386.806;262.688;387.066;272.830;386.597;282.481;433.055;333.857;428.244;268.062;427.952;331.212;428.583;370.525;472.192;335.092;474.358;274.103;466.069;341.382;462.604;377.432;511.751;338.841;516.552;288.082;500.735;329.636;492.851;359.438;A
467.762;471.314;399.367;446.985;359.367;392.050;339.475;324.857;322.350;261.291;394.356;326.234;394.416;259.776;396.038;285.021;396.248;303.761;434.644;328.027;433.331;268.865;427.936;335.146;427.493;372.371;472.744;330.662;476.488;276.253;463.641;344.595;460.377;378.158;512.863;336.509;515.598;289.164;496.975;329.642;490.172;357.149;A
459.087;475.222;394.489;446.359;349.331;391.026;329.785;326.729;317.177;275.800;390.024;324.651;385.426;264.543;387.254;290.416;391.248;306.272;428.960;328.448;429.792;274.674;426.380;339.894;425.185;369.721;465.680;331.881;476.277;282.070;463.361;349.912;459.274;377.627;507.529;335.917;515.324;290.289;495.255;326.975;486.702;347.434;A
459.112;458.690;388.976;435.768;347.966;388.913;326.733;326.410;310.652;269.751;390.778;324.038;391.596;253.963;394.182;266.612;397.231;274.479;432.032;324.965;430.069;256.995;421.209;320.315;418.862;358.055;469.388;327.756;471.318;265.966;458.270;330.280;456.710;364.603;508.306;332.300;510.827;281.331;494.620;317.907;492.713;345.310;A
461.957;470.276;397.784;447.329;357.143;393.121;335.840;329.466;319.322;276.624;390.586;324.373;384.406;261.062;388.525;278.854;393.143;290.711;428.106;324.992;426.643;272.584;425.450;335.591;426.558;368.340;464.796;326.884;472.217;277.736;461.474;343.902;458.380;374.035;505.086;330.895;510.763;287.866;493.270;326.817;484.757;349.836;A
457.163;458.324;383.546;424.900;337.116;379.012;316.483;316.035;306.984;261.132;388.838;318.024;387.589;253.495;388.939;269.060;392.269;278.912;430.666;320.573;427.436;254.296;417.291;321.749;413.697;364.804;469.563;325.579;473.165;263.880;456.777;334.577;451.565;375.513;510.394;333.050;518.719;276.955;500.422;311.991;494.174;340.950;A
457.267;460.180;383.023;429.883;338.033;381.657;319.295;317.136;313.150;259.257;389.873;320.830;385.647;253.118;384.299;265.475;388.183;272.149;430.785;322.031;425.503;257.191;413.132;323.079;413.063;363.111;468.984;326.569;468.237;267.603;449.883;336.649;449.482;374.767;509.718;333.802;511.322;283.080;489.096;320.546;486.980;348.498;A
463.570;478.837;397.161;451.594;352.957;400.146;329.958;332.899;319.307;273.760;388.655;328.741;385.898;261.513;390.255;300.850;391.586;328.211;427.261;328.516;428.808;276.909;425.681;341.896;424.626;368.005;465.154;330.665;475.825;283.108;462.333;353.713;458.315;379.926;506.626;334.414;511.003;293.526;490.733;336.822;482.598;357.795;A
458.958;467.717;394.144;441.500;353.501;389.279;334.611;325.265;318.708;270.611;395.976;333.390;389.482;273.968;387.662;289.003;386.280;300.705;432.457;335.172;423.649;277.850;421.890;340.054;424.071;377.740;466.832;337.335;467.827;284.986;459.519;351.052;459.019;385.991;504.082;341.409;508.114;295.969;491.956;332.725;486.362;359.534;A
451.001;442.206;396.266;418.339;357.992;368.479;347.877;306.224;340.000;258.793;396.360;341.590;402.845;277.908;406.814;294.787;407.870;311.015;431.696;342.989;435.306;273.016;431.785;326.185;432.084;363.966;461.789;341.474;471.738;275.329;460.176;330.980;456.434;366.499;495.716;339.834;507.232;289.656;492.361;320.804;485.053;347.496;A
453.902;465.082;394.174;440.051;360.671;386.846;346.907;322.876;334.548;269.187;397.596;349.754;399.954;286.834;401.871;303.259;401.094;314.763;433.554;352.960;433.456;289.639;429.691;348.375;428.700;382.761;466.830;352.191;472.942;292.866;462.334;351.491;459.433;382.299;501.755;351.627;507.029;302.462;491.510;338.846;485.236;366.711;A
450.015;443.692;394.803;417.539;357.309;364.875;350.061;299.334;342.772;247.999;394.038;338.181;402.267;277.205;406.149;309.372;407.545;333.839;429.814;340.734;435.262;275.777;431.466;333.007;432.844;369.547;461.908;341.023;471.257;279.639;460.429;340.090;458.526;374.025;498.664;341.236;507.087;293.517;493.179;330.623;488.645;358.052;A
458.851;449.974;399.535;425.806;361.837;376.468;349.466;313.339;344.126;266.740;400.741;339.176;406.594;276.211;411.257;303.247;410.919;323.663;434.514;339.638;439.980;280.988;439.630;332.171;439.498;361.764;464.535;340.366;473.911;284.841;467.477;337.959;465.531;364.378;498.783;341.180;504.824;296.095;492.466;328.896;486.467;350.695;A
461.298;466.322;399.406;444.819;361.907;395.166;344.411;336.674;331.943;285.894;398.595;340.415;398.228;276.825;400.705;289.619;402.752;300.800;434.635;342.412;433.151;285.074;433.031;344.572;434.121;379.312;466.968;344.256;470.720;290.304;463.281;351.616;461.919;382.011;501.785;347.505;505.591;304.571;491.558;342.265;485.851;366.707;A
442.685;444.347;387.023;414.107;351.184;365.333;345.085;305.443;341.934;260.372;394.785;344.546;397.438;279.668;399.736;297.968;401.052;315.998;430.981;345.459;433.711;274.064;430.514;325.912;429.415;361.692;462.028;345.272;469.657;277.948;460.172;333.344;457.018;368.199;495.999;346.068;505.465;293.913;492.967;322.471;487.879;347.332;A
440.960;441.368;386.077;414.106;348.519;365.311;340.764;305.234;336.693;258.617;392.374;336.042;397.760;278.617;397.938;299.546;396.796;318.306;428.193;336.614;432.757;274.423;426.695;328.790;424.360;363.994;459.796;337.794;466.667;279.641;456.066;337.709;454.605;372.053;494.536;340.406;502.310;293.732;489.295;324.959;486.765;349.303;A
460.407;458.117;400.666;440.709;362.943;390.660;347.813;331.018;336.387;280.644;401.076;339.502;400.127;280.183;400.972;290.540;401.004;297.034;434.194;339.112;434.746;285.575;433.846;342.551;434.079;374.618;465.122;340.668;472.831;288.496;463.026;346.006;459.195;374.840;501.078;342.506;507.446;301.072;491.178;335.913;482.834;358.237;A
457.826;468.065;400.249;447.290;362.581;393.224;346.304;330.460;336.977;280.421;397.785;341.053;401.264;282.471;405.609;304.330;407.665;319.752;432.489;344.029;438.533;290.771;437.841;347.731;435.926;377.953;463.903;345.573;476.918;295.503;468.452;354.882;463.260;382.854;498.795;347.228;509.746;307.274;494.811;343.960;485.818;367.295;A
452.613;449.737;399.452;421.739;365.023;375.594;358.231;321.005;353.078;279.620;409.331;350.838;412.342;291.760;412.253;309.553;411.595;327.964;442.432;353.708;443.380;288.306;437.672;336.932;435.334;373.380;471.460;355.839;475.006;294.070;464.211;343.918;460.081;378.244;504.149;359.271;511.411;310.683;499.288;332.331;494.792;353.352;A
450.719;451.034;400.412;426.176;366.533;380.616;359.269;322.752;352.012;279.032;402.208;361.644;406.297;298.577;407.769;307.378;408.486;319.737;434.967;363.923;435.578;296.315;430.723;344.132;429.261;383.198;464.490;364.603;469.123;303.819;459.296;355.477;456.432;392.131;497.103;364.878;504.415;316.796;489.740;344.937;484.320;372.402;A
449.316;447.034;400.460;422.740;368.016;374.215;360.282;314.077;352.669;269.065;402.448;358.028;411.234;298.261;414.095;320.350;413.715;338.404;436.511;361.109;442.896;295.850;435.188;344.007;431.455;376.711;466.321;361.010;475.385;300.001;462.745;351.449;458.833;384.766;498.560;359.214;508.518;311.433;494.492;341.174;488.379;368.365;A
452.767;446.626;407.153;426.850;373.991;383.507;359.234;326.632;344.030;277.470;399.467;352.326;406.637;292.396;408.253;302.584;404.887;311.827;431.196;354.230;434.119;299.514;432.020;345.222;429.993;370.185;459.117;354.738;465.832;302.107;458.265;350.165;454.605;373.353;488.969;353.101;497.253;312.701;487.690;342.847;482.628;361.832;A
450.531;448.167;401.431;423.042;367.177;375.482;360.436;315.666;353.713;271.482;404.048;362.408;411.701;301.171;414.552;318.868;415.690;333.388;437.368;364.176;441.498;296.642;435.808;344.838;435.613;378.649;466.628;362.356;474.093;300.208;462.288;350.795;460.882;382.887;498.717;358.738;507.387;311.659;493.202;341.588;489.035;367.463;A
447.507;446.231;394.152;416.700;363.932;372.191;358.184;317.504;351.376;273.844;402.672;353.439;408.638;295.778;410.352;311.838;410.055;326.585;434.785;355.304;439.565;291.519;434.463;337.706;432.024;369.220;463.291;355.891;471.989;296.848;460.530;344.587;456.499;374.522;494.363;356.713;504.804;310.050;491.631;336.021;486.002;359.468;A
449.148;446.823;398.874;420.403;363.988;372.590;357.963;313.487;349.274;270.201;399.809;355.547;407.349;295.225;411.291;309.962;411.901;323.738;433.110;357.324;436.242;291.443;431.726;339.684;430.992;374.399;462.527;357.162;470.253;294.813;458.927;346.100;455.383;379.307;496.062;356.889;505.845;306.970;491.744;335.832;485.488;362.016;A
448.212;454.286;398.780;428.193;363.773;379.492;355.936;320.151;346.598;275.253;399.850;363.980;407.250;304.723;410.597;316.116;410.585;326.974;432.881;365.023;436.525;300.331;432.090;349.272;431.866;384.560;461.897;364.087;470.688;302.498;460.714;353.731;458.530;385.981;494.249;362.353;504.818;315.005;490.085;345.598;483.889;371.694;A
444.951;449.499;392.531;420.279;360.613;375.297;355.156;319.571;351.653;276.068;399.653;350.420;401.468;294.394;403.303;307.017;404.273;318.650;432.627;352.519;433.139;293.149;427.956;342.445;427.108;375.336;461.377;353.833;467.519;298.950;456.023;348.903;452.546;377.849;492.875;355.609;500.670;311.457;486.398;337.951;481.396;359.703;A
440.565;448.365;392.859;423.400;359.533;375.373;353.569;313.990;348.613;266.865;392.802;352.752;400.895;296.543;402.749;310.709;401.967;322.677;425.550;355.816;429.550;297.473;424.808;348.302;423.381;381.622;454.189;356.749;463.483;302.417;452.895;355.622;450.584;385.956;486.020;356.892;496.661;312.928;482.558;346.023;477.588;372.807;A
452.489;447.362;404.718;424.214;373.319;376.205;363.289;316.832;348.630;269.225;405.480;353.302;412.811;295.531;413.663;309.804;410.345;319.575;436.842;356.215;438.323;295.851;433.835;342.422;433.091;370.034;465.382;356.904;473.582;299.521;461.810;349.196;457.983;376.477;497.951;356.584;506.046;310.299;492.397;338.937;485.619;361.675;A
451.149;453.846;399.224;425.289;367.581;375.714;361.340;316.796;353.535;274.671;406.923;355.441;413.841;295.389;414.551;320.526;413.598;339.297;439.397;358.734;445.686;295.127;437.675;347.537;434.452;378.866;468.316;359.510;478.392;300.695;464.245;354.694;458.255;384.518;501.471;360.422;510.828;313.283;494.020;343.330;485.897;366.804;A
447.436;448.945;398.662;424.806;367.536;379.355;361.597;323.004;356.515;283.137;407.989;360.819;415.969;302.560;416.877;323.493;417.270;341.597;438.653;365.566;443.884;304.722;434.738;353.467;431.243;387.030;466.096;367.905;475.313;311.513;462.798;362.567;458.934;395.353;496.779;368.616;506.304;322.720;491.196;349.825;486.152;374.650;A
450.766;448.941;404.329;425.507;371.231;380.044;364.170;324.787;356.856;282.448;407.497;361.037;414.090;301.540;414.815;323.196;412.864;341.891;438.748;364.428;440.379;300.385;433.756;350.598;431.701;382.938;466.723;365.959;472.318;305.489;462.112;358.147;459.645;390.548;499.261;366.953;505.457;320.081;492.091;347.755;488.438;372.742;A
447.489;455.773;395.530;383.522;385.450;307.987;405.441;231.396;425.823;173.746;454.406;287.518;479.103;217.761;465.031;251.867;463.377;271.486;489.244;315.618;511.904;249.805;474.893;305.214;473.892;327.287;522.098;342.958;548.845;287.576;505.180;347.129;499.551;370.258;560.598;370.107;578.854;327.141;541.087;361.841;535.869;381.890;A
